#{"t_start": 1747753391.3896956, "env_id": "None"}
r,l,t
-1.1,2,57.529011
-1.0,1,57.572668
-1.0,1,57.606505
-0.8,3,57.702461
-1.0,1,57.740012
-1.0,1,57.782929
-0.9,2,57.844899
-1.0,3,57.959247
-1.1,4,58.074979
-1.3,4,58.189406
-1.0,1,58.228986
-1.0,3,58.347342
-1.0,1,58.370999
-1.0,1,58.408077
-1.3,4,58.530847
-1.0,1,58.564824
-1.0,1,58.607607
-1.0,1,58.642803
-1.0,1,58.685612
-1.0,3,58.779731
-0.9,6,58.974437
-1.0,1,59.010901
-1.0,1,59.048301
-0.9,2,59.10442
-1.0,1,59.13089
-1.0,1,59.169137
-1.1,2,59.224944
-0.8,5,59.378015
-1.0,1,59.419166
-1.0,1,59.461995
-1.0,1,59.499127
-1.0,3,59.612697
-0.9,2,59.658876
-0.9,2,59.719495
-1.0,1,59.757896
-1.0,1,59.783697
-1.0,1,59.821424
-1.1,2,59.898292
-0.9,4,60.015745
-1.0,1,60.03926
-1.0,1,60.077456
-1.1,2,60.13583
-0.9,2,60.214388
-1.-0.7,10,60.372653
-1.0,1,60.398112
-1.0,1,60.447055
-0.9,2,60.528887
-1.0,1,60.564087
-1.0,5,60.699795
-1.0,1,60.736395
-1.1,2,60.7-0.9,4,-0.5,6,60.972531
-1.0,1,61.009287
-1.0,1,61.046295
1.0,1,61.083387
-1.0,1,61.1-1.1,2,-1.0,1,61.1-1.0,3,61.207512
-1.0,1,-1.2,3,61.296395
-1.0,1,61.-1.1,2,6-1.0,3,61.433283
-1.0,1,61.46673
-1.1,2,61.516361
-1.0,1,61.554124
-1.0-1.1,6,61.666518
-0.8,3,61.76422
-1.0,1,61.80121
-1.6,9,62.07789
-1.3,4,62.215297
-1.1,6,62.352842
-1.0,3,62.426717
-1.1,2,62.499095
-1.1,2,62.577184
-0.9,2,62.651077
-1.0,1,62.693761
-1.0,1,62.729203
-0.9,2,62.803816
-0.9,4,62.905771
-1.0,1,62.940844
-1.1,4,63.045816
-1.0,1,63.068753
-1.1,4,-1.0,9,63.3-1.2,5,63.338839
-1.1,2,63.403023
-1.1,2,-1.4,5,63.585609
-1.1,2,63.674892
-1.0,1,63.7-1.4,5,63.747393
-1.0,1,-1.0,5,63.9-1.0,3,-1.0,1,63.9-1.0,1,-0.7,6,64.147728
-1.0,1,64.1-1.1,4,-1.0,7,64.413773
-1.0,1,64.453868
-1.1,2,64.537082
-1.0,3,64.633892
-1.1,2,64.674417
-1.0,3,64.738108
-0.9,2,64.794679
-1.0,1,64.831588
-1.2,3,64.931273
-1.0,1,64.-0.9,4,64.943097
-1.1,2,6-1.0,3,65.-0.9,8,65.241693
-1.3,4,65.38225
-1.2,3,65.47673
-1.0,1,65.515803
-1.0,1,65.552164
-1.0,1,65.589456
-1.0,1,65.630779
-1.1,4,65.-1.0,7,65.866364
-0.8,3,65.98272
-1.0,1,66.020555
-1.0,1,66.057383
-1.0,3,66.119807
-1.0,1,66.15134
-1.0,1,66.-1.0,3,66.202223
-1.1,2,6-0.8,3,66.-0.9,4,66.412485
-0.9,2,66.477389
-1.0,1,66.509036
-1.1,2,66.588188
-0.9,2,66.667226
-1.0,1,66.702652
-0.9,2,66.76041
-1.0,1,66.80072
-1.0,1,66.839218
-0.9,2,66.901161
-1.0,3,66.992004
-1.0,1,67.032816
-0.9,2,67.096681
1.0,1,67.13462
-1.0,3,67.211311
-1.0,1,67.24824
-1.0,1,67.268813
-0.9,2,67.345655
-1.0,1,67.389693
-1.0,3,67.47417
-1.0,3,67.560528
-0.8,3,67.658278
-0.9,4,67.768937
-1.0,1,67.808045
-0.9,6,67.962838
-1.0,1,68.001687
-1.0,1,68.0-0.9,4,68.175349
-1.0,1,68.218512
-1.0,1,68.255534
-0.9,2,-0.9,4,68.2-1.0,1,-1.0,3,68.377628
-1.1,2,68.455643
-1.0,3,68.570458
-1.0,3,68.692754
-1.0,5,68.824143
-1.0,1,68.868111
-1.1,2,68.953098
-1.0,1,68.98169
-1.3,6,69.134883
-1.0,1,69.163514
-0.9,2,69.205794
-1.0,1,69.233993
-1.0,5,69.389736
-1.1,2,69.450412
-1.0,1,69.485053
-0.6,7,69.695584
-1.0,1,69.721103
1.0,1,69.757146
-1.1,2,69.819034
-1.1,4,69.93349
-1.0,1,69.968456
-0.9,2,70.018481
-1.0,1,70.053821
-1.1,2,70.109486
-0.9,2,70.171178
-1.0,1,70.207996
-1.0,1,70.247993
-1.0,1,70.290753
-1.0,1,70.330922
-1.1,4,70.441606
-0.8,3,70.512146
-1.0,3,70.587465
-1.0,1,70.624737
-0.8,3,70.721329
-1.1,2,70.794891
-1.0,1,70.82111
-1.0,1,70.858863
-1.0,1,70.889879
-0.9,2,70.9651
-1.0,1,71.011026
-0.9,2,71.060671
-1.1,2,71.1-1.0,3,71.214519
-1.0,1,71.24764
-1.1,2,71.288242
,71.189387
-1.0,1,71.229584
