#{"t_start": 1748428079.6689258, "env_id": "None"}
r,l,t
-0.9,2,33.820889
-0.9,2,33.873267
-1.1,2,33.933569
-1.1,2,33.994916
-1.0,1,34.021535
-1.0,5,34.165158
-0.9,2,34.213296
-1.0,1,34.232774
-1.1,2,34.279448
-1.1,2,34.345567
-1.0,1,34.365075
-1.1,2,34.414625
1.1,2,34.462128
-1.0,1,34.49918
-1.0,1,34.528156
-1.0,1,34.550598
-1.1,2,34.613067
-1.1,2,34.674308
-1.0,1,34.698249
-1.0,1,34.716879
-1.0,1,34.739886
-1.0,1,34.769045
-0.9,2,34.833616
-1.1,2,34.887336
-1.1,2,34.947303
-1.1,2,35.000505
-1.0,1,35.032346
-1.1,4,35.150477
-1.3,4,35.261446
-1.1,2,35.302923
-1.0,1,35.331355
-1.1,6,35.480343
-1.0,1,35.509233
-1.0,1,35.53138
-0.8,3,35.614921
-0.8,5,35.746945
-1.0,1,35.763671
-1.0,1,35.795063
-1.0,1,35.813434
-1.0,1,35.83633
-1.0,1,35.860324
-1.0,1,35.889311
-1.0,1,35.914785
-1.0,3,35.989706
-1.1,2,36.049834
-1.0,1,36.078445
-0.9,2,36.133052
-1.0,1,36.15575
-0.9,2,36.200307
-1.0,1,36.232001
-1.2,3,36.312071
-1.0,3,36.381765
-1.0,1,36.404788
-1.0,1,36.437278
-1.0,1,36.465837
-0.9,2,36.505552
-1.0,1,36.537787
-1.0,1,36.565279
-1.1,2,36.618236
-1.0,1,36.649531
-1.0,1,36.678796
-1.1,2,36.732242
-1.0,1,36.764716
-1.0,1,36.786575
1.3,4,36.916053
-0.9,4,37.01613
-1.0,1,37.048542
-1.0,1,37.074853
-1.0,1,37.102782
-1.4,5,37.215076
-1.1,2,37.26727
-1.0,1,37.291426
-0.9,4,37.412709
-1.0,1,37.432586
-0.9,2,37.499425
-1.0,1,37.52752
-1.0,1,37.556319
-0.9,6,37.699677
-1.0,1,37.726661
-1.1,2,37.774719
-1.0,1,37.800661
-1.0,1,37.830243
-1.0,1,37.856986
-1.0,1,37.890134
-1.1,2,37.94633
-1.0,1,37.971075
-1.0,1,37.99767
-1.0,1,38.025264
-1.2,3,38.10519
-1.0,1,38.131016
-1.0,1,38.153504
-1.0,3,38.237014
-1.0,1,38.259524
-1.2,3,38.327368
-1.1,2,38.384842
-1.0,1,38.412643
-1.0,1,38.441202
-1.0,1,38.480393
-1.0,1,38.510514
-1.0,1,38.546589
-1.0,1,38.570596
-1.0,1,38.606231
-1.0,1,38.632707
-1.2,3,38.717201
-1.0,1,38.744854
-1.1,4,38.848509
-1.2,5,39.085461
-1.1,2,39.133276
-0.9,2,39.194853
-1.0,1,39.217855
-1.0,1,39.250027
-0.8,3,39.34499
-1.1,2,39.400197
-0.8,3,39.486463
-1.1,2,39.529717
-1.0,1,39.556079
-1.1,4,39.683984
-1.0,1,39.714472
-0.8,5,39.836186
-1.1,4,39.945342
-1.0,1,39.969776
-1.0,1,39.99946
-1.0,1,40.042831
-1.0,1,40.079628
-1.1,2,40.120022
-1.0,1,40.14609
-1.1,2,40.198762
-1.2,3,40.282955
-1.0,1,40.328074
-1.0,1,40.354223
-1.0,1,40.382468
-1.3,4,40.490263
-1.2,3,40.565533
-1.0,1,40.598577
-1.0,3,40.679439
-1.1,2,40.731217
-1.1,2,40.788258
-1.0,1,40.816249
-1.0,1,40.852134
-1.0,1,40.881127
-1.1,2,40.930339
-1.0,1,40.955364
-1.0,1,40.983342
-1.0,1,41.013391
-1.1,2,41.064801
-1.0,1,41.097983
