#{"t_start": 1747757643.075617, "env_id": "None"}
r,l,t
-1.0,1,28.453742
-1.0,3,28.494559
-1.0,1,28.509198
-1.0,1,28.525028
-1.0,1,28.544179
-1.0,1,28.560883
-1.0,1,28.578932
-1.1,2,28.609402
-1.0,1,28.623871
-0.9,2,28.652228
-0.9,4,28.709787
-0.7,6,28.800855
-1.1,2,28.830041
-1.0,3,28.864364
1.2,3,28.900506
-1.0,1,28.915163
-1.0,5,28.97558
-1.0,1,28.998339
-1.0,1,29.016227
-1.1,2,29.04493
-0.9,2,29.079802
-1.1,2,29.110301
-0.9,4,29.164271
-1.1,2,29.19059
-1.2,5,29.245968
-1.0,3,29.284789
-1.0,1,29.307814
-1.0,1,29.325435
-1.2,5,29.390727
-0.9,4,29.444901
-1.0,1,29.45993
-1.3,4,29.50908
-1.0,1,29.525766
-1.0,1,29.543003
-1.0,1,29.55978
-1.0,1,29.58028
-1.1,4,29.633882
-1.0,1,29.652301
-1.3,4,29.713717
-1.0,3,29.754692
-1.0,1,29.770997
-1.0,1,29.789168
-1.0,1,29.804353
-1.0,1,29.821748
-1.0,1,29.839813
-1.2,5,29.901452
-1.0,1,29.918566
-1.0,1,29.93721
-0.8,3,29.980927
-1.0,1,30.000091
-1.0,1,30.019936
-0.9,2,30.050305
-0.7,4,30.105419
-1.1,4,30.149087
-1.0,1,30.165214
-1.1,2,30.197981
-1.0,3,30.244817
-1.0,3,30.287797
-0.9,2,30.319793
-1.0,1,30.344581
-1.2,5,30.40854
-0.9,2,30.436223
1.0,1,30.452547
-1.0,1,30.471704
-1.1,4,30.519834
-1.2,5,30.58409
-1.0,1,30.59872
-1.1,2,30.636152
-1.0,1,30.654418
-1.0,1,30.670728
-1.0,1,30.690423
-1.0,3,30.725062
-1.1,2,30.749837
-1.0,1,30.767837
-0.9,2,30.794972
-1.0,1,30.815565
-1.0,1,30.835384
-1.0,1,30.858993
-1.1,2,30.890292
-1.0,1,30.912694
-0.9,2,30.945949
-1.1,2,30.970621
-1.1,2,30.999854
-1.3,4,31.054659
-1.0,1,31.075589
-1.0,1,31.094956
-0.9,2,31.11869
-1.1,2,31.151508
-1.1,2,31.174776
-1.0,1,31.191801
-1.1,2,31.22057
-1.0,1,31.240447
-1.2,3,31.285958
-1.0,1,31.30483
-1.0,1,31.326022
-1.0,1,31.349803
-0.9,2,31.379606
-1.1,2,31.410239
-1.1,2,31.439504
-1.1,4,31.487649
-1.1,2,31.514903
-0.9,4,31.5658
-1.0,1,31.589093
-1.0,1,31.6059
-1.1,2,31.638705
-0.9,2,31.665546
-1.0,1,31.680722
-1.0,3,31.725455
-1.0,1,31.744503
-1.0,1,31.759729
-1.0,1,31.775465
-1.1,4,31.823904
-1.0,1,31.84059
-1.1,2,31.871548
-1.0,1,31.884759
-1.0,1,31.899885
-1.1,2,31.935737
-0.9,2,31.967978
-1.2,3,32.010314
-1.0,3,32.058618
-1.1,2,32.090374
-1.1,2,32.125075
-1.0,1,32.148858
-1.0,1,32.171356
-1.1,2,32.199748
-1.1,2,32.22952
-0.9,4,32.282683
-1.0,1,32.301394
-0.9,2,32.339201
-1.0,3,32.39283
-1.1,2,32.428388
-1.0,1,32.445769
-1.0,1,32.465584
1.0,1,32.485717
-1.1,4,32.546048
-1.0,3,32.592478
-0.9,2,32.620208
-1.0,1,32.648597
-1.0,3,32.685421
-0.9,6,32.760344
-0.8,3,32.805009
-1.0,1,32.828231
-1.0,7,32.905503
-1.1,2,32.939711
-1.1,4,33.004565
-1.0,1,33.028172
-1.0,1,33.047184
-1.0,1,33.064875
-0.8,3,33.114619
-1.2,3,33.160537
-1.0,1,33.192569
-1.0,1,33.210818
-1.1,2,33.240051
-1.0,1,33.263794
-1.1,2,33.301526
-1.2,3,33.34372
-1.0,1,33.361548
-1.0,1,33.380179
-1.0,1,33.400141
-0.9,2,33.435398
-1.0,1,33.455293
-0.9,2,33.490282
-1.1,2,33.524894
-1.2,3,33.565089
-1.1,2,33.602317
-1.0,1,33.630124
-1.0,1,33.651399
-1.0,1,33.671002
-1.0,1,33.688643
-1.1,2,33.720269
-1.0,1,33.735686
-1.0,1,33.755034
-1.1,4,33.810477
-1.1,2,33.844726
-1.0,1,33.865767
-1.0,1,33.88026
-1.0,1,33.900322
-1.0,1,33.92499
1.0,1,33.945566
-1.1,2,33.974544
-1.0,1,33.998691
-1.0,1,34.015791
-1.0,1,34.035456
-1.1,2,34.06573
-0.9,2,34.090837
-1.0,1,34.109135
-1.1,2,34.135909
-1.0,1,34.155397
-1.2,3,34.198841
-1.0,1,34.215649
-1.0,1,34.236277
-1.1,6,34.310894
-1.0,1,34.329125
-1.0,1,34.343826
-0.9,2,34.375646
-1.0,1,34.397494
-1.0,1,34.41471
-1.0,1,34.430288
-1.2,3,34.476936
-1.0,1,34.500205
-1.0,1,34.515337
-1.1,4,34.570457
-0.8,5,34.632851
-0.9,2,34.664834
-1.2,3,34.708978
-1.1,4,34.765041
-1.0,1,34.78604
-1.0,5,34.85568
-1.0,1,34.877143
-1.0,1,34.894838
-1.0,3,34.94472
-1.1,2,34.970548
-1.0,1,34.989499
-1.0,1,35.014664
-1.0,1,35.031518
-0.9,2,35.05943
-1.4,9,35.17154
-0.9,4,35.225724
-1.0,1,35.245872
-0.9,2,35.279543
-1.0,1,35.302243
-1.0,1,35.321961
-1.0,1,35.340543
-1.0,1,35.359699
-0.9,2,35.39079
-1.0,1,35.411478
-1.0,1,35.430685
-0.9,2,35.461119
-1.1,2,35.49481
-1.1,2,35.524247
-1.3,4,35.573941
-1.1,2,35.60586
