#{"t_start": 1747666913.5218923, "env_id": "None"}
r,l,t
-1.0,1,30.947462
-1.0,1,30.961519
-1.1,2,30.998729
-1.2,5,31.061612
-1.0,1,31.092243
-1.0,1,31.111832
-1.0,1,31.127822
-0.9,2,31.152592
-1.0,1,31.167314
-1.1,4,31.216498
-1.0,1,31.233318
-1.0,1,31.253716
-1.0,3,31.292597
-1.0,1,31.306674
-1.1,2,31.33672
-0.9,2,31.361617
-1.0,1,31.377011
-0.9,4,31.426862
-0.9,2,31.456062
-1.1,2,31.48755
-0.9,2,31.517538
-1.1,2,31.543936
-1.0,1,31.562563
-1.1,2,31.597243
-1.5,8,31.697575
-1.1,2,31.732439
-1.0,1,31.752052
-1.0,1,31.767126
-1.0,3,31.806457
-1.1,2,31.832982
-1.0,1,31.852065
-1.0,1,31.867178
-1.0,1,31.886329
-0.9,2,31.914131
-1.0,3,31.952291
-0.9,2,31.977957
-1.0,1,31.997634
-1.2,3,32.031691
-1.0,1,32.052727
-1.0,3,32.092474
-1.2,3,32.132878
-1.1,2,32.162323
-1.0,1,32.18306
-0.9,2,32.211621
-1.0,1,32.232844
-1.1,4,32.282007
-0.9,4,32.336372
-1.0,1,32.35109
-1.0,1,32.367323
-1.0,1,32.387756
-1.1,2,32.41765
-1.1,2,32.44779
-1.0,1,32.468203
-1.0,1,32.487269
-1.1,2,32.51752
-1.0,1,32.536905
-1.1,2,32.567921
-1.0,1,32.586987
-1.1,2,32.613387
-1.0,1,32.636219
-0.9,2,32.677517
-1.0,1,32.697266
-1.0,1,32.716336
-0.9,2,32.747033
-1.0,3,32.790998
-1.0,1,32.811207
-0.9,2,32.842441
-1.0,1,32.862193
-1.1,2,32.904588
-1.2,3,32.958191
-1.1,2,32.994165
-1.0,1,33.013031
-1.0,1,33.033279
-1.0,1,33.052443
-1.0,1,33.077665
-0.9,2,33.113132
-1.0,1,33.133077
-1.0,1,33.152678
-1.0,1,33.173511
-1.0,1,33.194299
-1.0,1,33.218551
-1.0,3,33.272983
-1.0,1,33.299428
-1.2,3,33.346806
-0.9,2,33.377904
-1.0,1,33.397627
-1.0,1,33.416537
-1.1,2,33.447372
-0.9,6,33.547448
-1.1,4,33.612473
-1.1,2,33.642437
-1.1,2,33.672891
-1.1,2,33.70274
-1.0,1,33.716974
