#{"t_start": 1747666392.709178, "env_id": "None"}
r,l,t
-1.0,1,19.570761
-1.0,1,19.595685
-1.0,3,19.649956
-1.0,1,19.674757
-1.1,4,19.745296
-1.0,1,19.769614
-1.0,1,19.795416
-1.0,1,19.818321
-0.9,2,19.863625
-1.1,2,19.897947
-1.0,1,19.925117
-1.0,1,19.94517
-0.9,2,19.983882
-1.1,4,20.055352
-1.0,1,20.077586
-1.1,2,20.118659
-0.9,2,20.160557
-0.9,2,20.194958
-1.0,1,20.218671
-1.1,2,20.253862
-1.0,5,20.336222
-1.0,1,20.359939
-1.0,3,20.410376
-1.0,1,20.443235
-0.9,2,20.492988
-0.9,2,20.536464
-0.9,4,20.605261
-1.0,3,20.660693
-1.0,1,20.690806
-1.0,1,20.722237
-1.0,1,20.750757
-1.0,1,20.780677
-1.0,1,20.804379
-1.0,1,20.829215
-1.1,2,20.873442
-1.0,1,20.892695
-1.0,5,20.978409
-1.0,5,21.061635
-1.1,2,21.098324
-0.9,2,21.144259
-1.0,1,21.168874
-1.0,1,21.193949
-0.9,2,21.23162
-1.0,1,21.256289
-1.0,1,21.278784
-0.9,2,21.317547
-1.0,1,21.33937
-1.0,1,21.364887
-1.0,1,21.386742
-1.0,1,21.405516
-1.2,3,21.463524
-1.1,4,21.535131
-1.0,3,21.594797
-1.1,2,21.629215
-1.0,3,21.685611
-1.0,1,21.709379
-1.1,2,21.743935
-1.1,2,21.783966
-1.1,2,21.818236
-1.1,2,21.860535
-1.0,1,21.88527
-1.0,1,21.906331
-1.0,5,21.984248
-1.0,1,22.008827
-1.1,2,22.054938
-1.0,1,22.080424
-1.1,2,22.120598
-1.0,1,22.140714
-1.0,1,22.16449
-1.1,2,22.205317
-1.0,1,22.228864
-1.2,3,22.276339
-0.9,2,22.314716
-1.3,6,22.404009
-1.0,1,22.424751
-1.0,1,22.443338
-1.0,1,22.462725
-1.1,4,22.529485
-1.0,1,22.554862
-1.0,3,22.603699
-0.9,2,22.638953
-1.0,1,22.660513
-1.1,2,22.696278
-0.8,5,22.772228
-0.9,2,22.809767
-0.9,2,22.84255
-1.0,1,22.864171
-1.0,1,22.883845
-1.0,1,22.905017
-1.0,1,22.928605
-1.0,1,22.950267
-1.2,3,23.005393
-1.0,1,23.03126
-1.0,1,23.061069
-0.9,2,23.100043
-1.0,1,23.131895
-1.0,1,23.153748
-1.0,1,23.19392
-1.2,3,23.264267
-1.0,1,23.290265
-1.0,1,23.314437
-1.0,1,23.338512
-1.0,3,23.388411
-1.0,1,23.414252
-1.2,3,23.46371
-0.8,3,23.522844
-1.1,4,23.588309
-1.0,3,23.643624
-0.9,2,23.680841
-1.0,1,23.707173
-1.1,2,23.751238
-0.9,2,23.782986
-1.0,1,23.803617
-1.0,1,23.823456
-1.0,1,23.84905
-1.0,1,23.874636
-1.0,1,23.898278
-0.9,4,23.969062
-1.1,2,24.01108
-1.1,2,24.048052
-1.1,2,24.085369
-1.4,5,24.164676
-1.0,1,24.184593
-1.1,6,24.270757
-0.9,2,24.31038
-1.0,1,24.334305
1.0,1,24.360905
-1.0,1,24.380853
-1.0,1,24.399347
-1.1,6,24.493112
-1.0,1,24.514758
-1.0,1,24.534334
-1.0,1,24.554782
-1.1,2,24.589734
1.0,1,24.616663
-1.1,2,24.649358
-1.1,2,24.683984
-0.9,2,24.712898
-1.0,1,24.735797
0.8,3,24.790367
-1.1,2,24.823351
-1.0,1,24.84817
-1.0,7,24.963161
-1.1,2,25.005872
-1.1,2,25.045392
-1.0,3,25.087527
-1.0,1,25.108778
-0.9,2,25.146006
-1.0,1,25.168796
-1.0,1,25.192981
-1.0,1,25.214201
-1.0,1,25.234849
-1.0,3,25.279308
1.0,1,25.299415
-1.0,1,25.323104
-1.0,1,25.343966
-0.9,2,25.380576
-0.8,3,25.435026
-1.0,1,25.458918
-1.0,1,25.480257
-1.0,1,25.498501
-0.9,2,25.539656
-1.0,1,25.560268
-1.0,1,25.580211
-1.0,1,25.604787
-1.0,1,25.623812
-1.0,1,25.649707
-1.1,2,25.684665
-1.0,1,25.705073
-1.0,1,25.726518
